,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHEV,,,,,,,,,,,,,,,,
2024,Kia,KIA,Sportage Plug-in Hybrid,KMX,22,1.6,4,Auto(AM-S6),36,35,35,48.5,46.2,47.4373,35.6335,35.0479,35.3676,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,6,N,N,A,All Wheel Drive,15,,393,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1150,1150,88,79,84,125.7,112.5,119.3959,87.979,78.7728,83.5832,34,EL,Electricity,MPG,miles per gallon,850,,,,,SIDI; PHEV; ,2,2,31,Small SUV 4WD,,Plug-in Hybrid Label,10/15/2023,34013,,N,N,,,N,N,,N,,Y,Fixed3,N,,Battery(s),,1,Lithium Ion,,360,38.8,98.6,On-Board,,,Hydraulic Regen Brake,,Front Wheels,N,,,,,1,Other,IPMSM,67,,,GDI,Spark Ignition Direct Injection,N,Y,N,"0W20, API SN PLUS/SP",Y,Yes,,CD-2C,Charge Depleting 2-cycle,CS-5C,Charge Sustaining 5-cycle,,,,,,8,10,,RKMXT01.6P2T,7,,,,,,,,,,,,,,,4000,,249,253,251,96,2,,430,57,52,55,90.7,103.5,96,All Electric Range = 0-34 miles (combined),,,0.64,0.598,0.622,,,,11.1
,,,,,,,,,,,,2024 Lexus NX 450h+ AWD,,,,,,,,,,,,,,,,,2024 Lexus NX 450h+ AWD,,,,,,,,,,,,,,,,2024 Lexus NX 450h+ AWD,,,,,,,,,,,,,,,2024 Lexus NX 450h+ AWD,,,,,,,,,,,,,,,,2024 Lexus NX 450h+ AWD,,,,,,,,,,,,,,,,2024 Lexus NX 450h+ AWD,,,,,,,,,,,,,,,,,2024 Lexus NX 450h+ AWD,,,,,,,,,,,,,,,,,2024 Lexus NX 450h+ AWD,,,,,,,,,,,,,, ,2024 Lexus NX 450h+ AWD,,,,,,,,,,,,,,,2024 Lexus NX 450h+ AWD,,,,,,,,,,,,2024 Lexus NX 450h+ AWD,,,,,,
2024,Toyota,LEXUS,NX 450h+ AWD,TYX,6,2.5,4,Auto(AV-S6),38,33,36,49.6499,47.5499,48.6824,37.5894,33.2748,35.517,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,6,N,N,A,All Wheel Drive,15,,517,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1200,1200,36,45,40,25.4,31.3,28.055,36.295,44.754,40.1016,37,EL,Electricity,KW-HR/100Miles,kilowatt-hour per 100 miles,1200,,,,,,2,2,31,Small SUV 4WD,,Plug-in Hybrid Label,3/17/2023,32911,,Y,N,,,N,N,APPLIED TO NX 450h+ AWD,N,,Y,Intake and exhaust,N,,Battery(s),,1,Lithium Ion,,355,51,218.2,On-Board,,,Electrical Regen Brake,,Both,N,,,,Batteries are charged from an external power supply through the charger.,2,Other,AC Synchronous,40 and 134,,,,,N,Y,N,0W-16,Y,Yes,PHEV,CD-2C,Charge Depleting 2-cycle,CS-5C,Charge Sustaining 5-cycle,,,,,,8,10,,RTYXT02.5P33,7,,,,,,,,,,,,,,,3750,,0,0,0,87,4.5,,550,63,50,57,74.5,104.2,87,41.08,33.10,37,0.686,0.618,0.657,0,0,0,14.8
2024,"(Blended PHEV; tested in the Sport and Eco modes (CS) and Normal (default) mode (CD)--only Normal, Sport & Eco modes are available);",,,,,,,,38,33,36,49.6499,47.5499,48.6824,37.5894,33.2748,35.517,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,6,N,N,A,All Wheel Drive,15,,517,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1200,1200,93,75,84,132.6,107.6,120.0485,92.8124,75.2892,84.0132,37,EL,Electricity,MPG,miles per gallon,1200,,,,,SIDI & PFI; ,2,2,31,Small SUV 4WD,,Plug-in Hybrid Label,3/17/2023,32911,,Y,N,,,N,N,APPLIED TO NX 450h+ AWD,N,,Y,Intake and exhaust,N,,Battery(s),,1,Lithium Ion,,355,51,218.2,On-Board,,,Electrical Regen Brake,,Both,N,,,,Batteries are charged from an external power supply through the charger.,2,Other,AC Synchronous,40 and 134,,,GDPI,Spark Ignition direct & ported injection,N,Y,N,0W-16,Y,Yes,PHEV,CD-2C,Charge Depleting 2-cycle,CS-5C,Charge Sustaining 5-cycle,,,,,,8,10,,RTYXT02.5P33,7,,,,,,,,,,,,,,,3750,,234,265,248,87,4.5,,550,63,50,57,74.5,104.2,87,All Electric Range = 0-37 miles (combined),,,0.686,0.618,0.657,,,,14.8
,,,,,,,,,,,,2024 Mitsubishi Outlander PHEV,,,,,,,,,,,,,,,,,2024 Mitsubishi Outlander PHEV,,,,,,,,,,,,,,,,2024 Mitsubishi Outlander PHEV,,,,,,,,,,,,,,,2024 Mitsubishi Outlander PHEV,,,,,,,,,,,,,,,,2024 Mitsubishi Outlander PHEV,,,,,,,,,,,,,,,,2024 Mitsubishi Outlander PHEV,,,,,,,,,,,,,,,,,2024 Mitsubishi Outlander PHEV,,,,,,,,,,,,,,,,,2024 Mitsubishi Outlander PHEV,,,,,,,,,,,,,, ,2024 Mitsubishi Outlander PHEV,,,,,,,,,,,,,,,2024 Mitsubishi Outlander PHEV,,,,,,,,,,,,2024 Mitsubishi Outlander PHEV,,,,,,
2024,Mitsubishi Motors Co,Mitsubishi Motors Corporation,Outlander PHEV,MTX,217,2.4,4,Auto(A1),25,27,26,37.7261,39.3754,38.4508,25,27.0794,26,,NA,Naturally Aspirated,A,Automatic,,1,N,N,A,All Wheel Drive,,,386,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1500,1500,50,54,52,35.4,38.6,36.84,50.3567,54.2785,52.1215,38,EL,Electricity,KW-HR/100Miles,kilowatt-hour per 100 miles,50,,,,,PHEV; ,2,2,33,Standard SUV 4WD,,Plug-in Hybrid Label,7/1/2023,32987,,N,N,,,N,N,,N,,Y,DOHC continuous Variable Valve Timing System with inlet,N,,Battery(s),,1,Lithium Ion,,350,56.5,225,Both On-Board and Off-Board,,,Electrical Regen Brake,,Both,Y,,,,,2,"DC Permanent Magnet, brushless",,85 and 100,,,MFI,Multipoint/sequential fuel injection,N,Y,N,0W-20,Y,Yes,,CD-2C,Charge Depleting 2-cycle,CS-5C,Charge Sustaining 5-cycle,,,,,,8,9,,RMTXT02.4H3M,7,,,,,,,,,,,,,,,2250,,353,325,115,115,6.5,,420,43,42,43,113.8,116.2,115,39.51,35.91,38,0.674,0.644,0.661,0,0,0,14.8
2024,Mitsubishi Motors Co,Mitsubishi Motors Corporation,Outlander PHEV,MTX,217,2.4,4,Auto(A1),25,27,26,37.7261,39.3754,38.4508,25,27.0794,26,,NA,Naturally Aspirated,A,Automatic,,1,N,N,A,All Wheel Drive,,,386,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1500,1500,67,61,64,95.1,87.4,91.4735,66.7774,61.1609,64.1274,38,EL,Electricity,MPG,miles per gallon,50,,,,,PHEV; ,2,2,33,Standard SUV 4WD,,Plug-in Hybrid Label,7/1/2023,32987,,N,N,,,N,N,,N,,Y,DOHC continuous Variable Valve Timing System with inlet,N,,Battery(s),,1,Lithium Ion,,350,56.5,225,Both On-Board and Off-Board,,,Electrical Regen Brake,,Both,Y,,,,,2,"DC Permanent Magnet, brushless",,85 and 100,,,MFI,Multipoint/sequential fuel injection,N,Y,N,0W-20,Y,Yes,,CD-2C,Charge Depleting 2-cycle,CS-5C,Charge Sustaining 5-cycle,,,,,,8,9,,RMTXT02.4H3M,7,,,,,,,,,,,,,,,2250,,353,325,115,115,6.5,,420,43,42,43,113.8,116.2,115,All Electric Range = 0-38 miles (combined),,,0.674,0.644,0.661,,,,14.8
,,,,,,,,,,,,2024 Toyota Prius Prime,,,,,,,,,,,,,,,,,2024 Toyota Prius Prime,,,,,,,,,,,,,,,,2024 Toyota Prius Prime,,,,,,,,,,,,,,,2024 Toyota Prius Prime,,,,,,,,,,,,,,,,2024 Toyota Prius Prime,,,,,,,,,,,,,,,,2024 Toyota Prius Prime,,,,,,,,,,,,,,,,,2024 Toyota Prius Prime,,,,,,,,,,,,,,,,,2024 Toyota Prius Prime,,,,,,,,,,,,,, ,2024 Toyota Prius Prime,,,,,,,,,,,,,,,2024 Toyota Prius Prime,,,,,,,,,,,,2024 Toyota Prius Prime,,,,,,
2024,Toyota,TOYOTA,PRIUS PRIME,TYX,103,2.0,4,Auto(AV),50,47,48,70.3,66.1,68.3458,50.2731,46.8297,48,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,N,N,F,"2-Wheel Drive, Front",15,,513,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,91,20,800,800,27,33,29,18.5,22.5,20.3,26.348,32.106,28.9391,40,EL,Electricity,KW-HR/100Miles,kilowatt-hour per 100 miles,0,0,0,0,,SIDI & PFI; PHEV; ,2,2,5,Midsize Cars,car,Plug-in Hybrid Label,9/17/2023,33799,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,Battery(s),,1,Lithium Ion,,266,51,218.2,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,Other,AC SYNCHRONOUS,120,,,GDPI,Spark Ignition direct & ported injection,N,Y,N,0W-16,Y,Yes,PHEV,CD-2C,Charge Depleting 2-cycle,CS-5C,Charge Sustaining 5-cycle,,,69.1,,,9,10,10,RTYXV02.0P35,7,,,,,,,,,,,,,,,5750,,174,188,181,60,4,,550,86,72,79,54,66.7,60,43.23,35.94,40,0.701,0.644,0.677,0,0,0,10.6
2024,Toyota,TOYOTA,PRIUS PRIME,TYX,85,2,4,Auto(AV),50,47,48,70.3,66.1,68.3458,50.2731,46.8297,48,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,N,N,F,"2-Wheel Drive, Front",15,,513,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,91,20,800,800,125,103,114,182.6,149.5,166.0555,127.8404,104.6534,116.25,40,EL,Electricity,MPG,miles per gallon,0,0,0,0,,SIDI & PFI; PHEV; ,2,2,5,Midsize Cars,car,Plug-in Hybrid Label,9/17/2023,33799,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,Battery(s),,1,Lithium Ion,,266,51,218.2,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,Other,AC SYNCHRONOUS,120,,,GDPI,Spark Ignition direct & ported injection,N,Y,N,0W-16,Y,Yes,PHEV,CD-2C,Charge Depleting 2-cycle,CS-5C,Charge Sustaining 5-cycle,,,69.1,,,9,10,,RTYXV02.0P35,7,,,,,,,,,,,,,,,5750,,174,188,181,60,4,,550,86,72,79,54,66.7,60,All Electric Range = 0-39 miles (combined),,,0.701,0.644,0.677,,,,10.6
,,,,,,,,,,,,2024 Toyota Prius Prime SE,,,,,,,,,,,,,,,,,2024 Toyota Prius Prime SE,,,,,,,,,,,,,,,,2024 Toyota Prius Prime SE,,,,,,,,,,,,,,,2024 Toyota Prius Prime SE,,,,,,,,,,,,,,,,2024 Toyota Prius Prime SE,,,,,,,,,,,,,,,,2024 Toyota Prius Prime SE,,,,,,,,,,,,,,,,,2024 Toyota Prius Prime SE,,,,,,,,,,,,,,,,,2024 Toyota Prius Prime SE,,,,,,,,,,,,,, ,2024 Toyota Prius Prime SE,,,,,,,,,,,,,,,2024 Toyota Prius Prime SE,,,,,,,,,,,,2024 Toyota Prius Prime SE,,,,,,
2024,Toyota,TOYOTA,PRIUS PRIME SE,TYX,104,2.0,4,Auto(AV),53,51,52,77.7,72.7,75.3674,53,51,52,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,N,N,F,"2-Wheel Drive, Front",15,,553,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,91,20,700,700,24,29,26,16.5,20.3,18.21,23.469,29.129,26.016,45,EL,Electricity,KW-HR/100Miles,kilowatt-hour per 100 miles,550,0,,,,SIDI & PFI; PHEV; ,2,2,5,Midsize Cars,car,Plug-in Hybrid Label,9/17/2023,33800,,Y,N,,,N,N,,N,,Y,Intake and exhaust,N,,Battery(s),,1,Lithium Ion,,266,51,218.2,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,Other,AC SYNCHRONOUS,120,,,GDPI,Spark Ignition direct & ported injection,N,Y,N,0W-16,Y,Yes,PHEV,CD-2C,Charge Depleting 2-cycle,CS-5C,Charge Sustaining 5-cycle,,,76.2,,,9,10,,RTYXV02.0P35,7,,,,,,,,,,,,,,,6250,,166,174,170,50,4,,600,97,81,89,44.5,57.7,50,48.43,39.69,45,0.734,0.675,0.71,0,0,0,10.6
2024,Toyota,TOYOTA,PRIUS PRIME SE,TYX,123,2,4,Auto(AV),53,51,52,77.7,72.7,75.3674,53,51,52,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,N,N,F,"2-Wheel Drive, Front",15,,553,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,91,20,700,700,140,115,127,204.8,165.9,185.253,143.3547,116.1514,129.6867,45,EL,Electricity,MPG,miles per gallon,550,0,,,,SIDI & PFI; PHEV; ,2,2,5,Midsize Cars,car,Plug-in Hybrid Label,9/17/2023,33800,,Y,N,,,N,N,,N,,Y,Intake and exhaust,N,,Battery(s),,1,Lithium Ion,,266,51,218.2,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,Other,AC SYNCHRONOUS,120,,,GDPI,Spark Ignition direct & ported injection,N,Y,N,0W-16,Y,Yes,PHEV,CD-2C,Charge Depleting 2-cycle,CS-5C,Charge Sustaining 5-cycle,,,76.2,,,9,10,,RTYXV02.0P35,7,,,,,,,,,,,,,,,6250,,166,174,170,50,4,,600,97,81,89,44.5,57.7,50,All Electric Range = 0-44 miles (combined),,,0.734,0.675,0.71,,,,10.6
,,,,,,,,,,,,2024 Toyota RAV4 Prime AWD,,,,,,,,,,,,,,,,,2024 Toyota RAV4 Prime AWD,,,,,,,,,,,,,,,,2024 Toyota RAV4 Prime AWD,,,,,,,,,,,,,,,2024 Toyota RAV4 Prime AWD,,,,,,,,,,,,,,,,2024 Toyota RAV4 Prime AWD,,,,,,,,,,,,,,,,2024 Toyota RAV4 Prime AWD,,,,,,,,,,,,,,,,,2024 Toyota RAV4 Prime AWD,,,,,,,,,,,,,,,,,2024 Toyota RAV4 Prime AWD,,,,,,,,,,,,,, ,2024 Toyota RAV4 Prime AWD,,,,,,,,,,,,,,,2024 Toyota RAV4 Prime AWD,,,,,,,,,,,,2024 Toyota RAV4 Prime AWD,,,,,,
2024,Toyota,TOYOTA,RAV4 PRIME AWD,TYX,130,2.5,4,Auto(AV-S6),40,36,38,54.64,52.2459,53.536,40.1649,36,38.4425,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,6,N,N,A,All Wheel Drive,,,555,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1000,1000,32,40,36,22.6,28.2,25.12,32.34,40.255,35.9018,42,EL,Electricity,KW-HR/100Miles,kilowatt-hour per 100 miles,0,,,,,PHEV; ,2,2,31,Small SUV 4WD,,Plug-in Hybrid Label,10/18/2023,34111,,N,N,,,N,N,APPLIED TO RAV4 PRIME AWD,N,,Y,Intake and exhaust,N,,Battery(s),,1,Lithium Ion,,355,51,218.2,On-Board,,,Electrical Regen Brake,,Both,N,,,,Batteries are charged from an external power supply through the charger.,2,Other,AC Synchronous,40 and 134,,,GDPI,Spark Ignition direct & ported injection,N,Y,N,0W-16,Y,Yes,PHEV,CD-2C,Charge Depleting 2-cycle,CS-5C,Charge Sustaining 5-cycle,,,,,,9,10,,RTYXT02.5P33,7,,,,,,,,,,,,,,,4750,,219,245,231,72,4.5,,600,72,58,65,61.5,84.6,72,46.22,37.13,42,0.721,0.654,0.693,0,0,0,14.5
2024,Toyota,TOYOTA,RAV4 PRIME AWD,TYX,77,2.5,4,Auto(AV-S6),40,36,38,54.64,52.2459,53.536,40.1649,36,38.4425,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,6,N,N,A,All Wheel Drive,,,555,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1000,1000,105,84,94,149.3,119.6,134.2931,104.5381,83.6892,94.0002,42,EL,Electricity,MPG,miles per gallon,0,,,,,PHEV; ,2,2,31,Small SUV 4WD,,Plug-in Hybrid Label,10/18/2023,34111,,N,N,,,N,N,APPLIED TO RAV4 PRIME AWD,N,,Y,Intake and exhaust,N,,Battery(s),,1,Lithium Ion,,355,51,218.2,On-Board,,,Electrical Regen Brake,,Both,N,,,,Batteries are charged from an external power supply through the charger.,2,Other,AC Synchronous,40 and 134,,,GDPI,Spark Ignition direct & ported injection,N,Y,N,0W-16,Y,Yes,PHEV,CD-2C,Charge Depleting 2-cycle,CS-5C,Charge Sustaining 5-cycle,,,,,,9,10,,RTYXT02.5P33,7,,,,,,,,,,,,,,,4750,,219,245,231,72,4.5,,600,72,58,65,61.5,84.6,72,All Electric Range = 0-42 miles (combined),,,0.721,0.654,0.693,,,,14.5
,,,,,,,,,,,,2024 Volvo S60 T8 AWD Recharge,,,,,,,,,,,,,,,,,2024 Volvo S60 T8 AWD Recharge,,,,,,,,,,,,,,,,2024 Volvo S60 T8 AWD Recharge,,,,,,,,,,,,,,,2024 Volvo S60 T8 AWD Recharge,,,,,,,,,,,,,,,,2024 Volvo S60 T8 AWD Recharge,,,,,,,,,,,,,,,,2024 Volvo S60 T8 AWD Recharge,,,,,,,,,,,,,,,,,2024 Volvo S60 T8 AWD Recharge,,,,,,,,,,,,,,,,,2024 Volvo S60 T8 AWD Recharge,,,,,,,,,,,,,, ,2024 Volvo S60 T8 AWD Recharge,,,,,,,,,,,,,,,2024 Volvo S60 T8 AWD Recharge,,,,,,,,,,,,2024 Volvo S60 T8 AWD Recharge,,,,,,
2024,Volvo,"Volvo Cars of North America, LLC",S60 T8 AWD Recharge,VVX,209,2.0,4,Auto(S8),30,33,31,39,47.1,42.2713,29.5533,32.5998,30.8507,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,492,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,93,12,,,1350,1350,44,44,44,30.4,30.6,30.49,43.586,44.029,43.7854,,,,,,1200,,,,,,2,2,4,Compact Cars,car,Plug-in Hybrid Label,5/15/2023,33064,,,N,,,N,N,Extended range PHEV variant.  All variants/models are AWD.,N,,Y,Timing on both intake and exhaust sides.,N,N/A,Battery(s),,1,Lithium Ion,,369,51,136.7,On-Board,,,Electrical Regen Brake,,Rear Wheels,N,,,,,2,Other,Integrated starter generator,34,,,GDI,Spark Ignition Direct Injection,N,Y,N,5W-30/ACEA a5b5,Y,Yes,Blank,CD-2C,Charge Depleting 2-cycle,CS-2C,Charge Sustaining 2-cycle,,,,,,8,10,,RVVXJ02.0P30,7,,,,,,,,,,,,,,,3000,,0,0,9,99,5,,530,50,53,52,102.6,94.6,99,40.85,39.97,40,0.684,0.677,0.681,0.1,0.1,0.1,15.9
2024,Volvo,"Volvo Cars of North America, LLC",S60 T8 AWD Recharge,VVX,209,2,4,Auto(S8),30,33,31,39,47.1,42.2713,29.5533,32.5998,30.8507,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,492,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,93,12,,,1350,1350,74,73,74,110.8,110.3,110.5744,77.5276,77.2023,77.3809,40,EL,Electricity,MPG,miles per gallon,1200,0,0,0,,SIDI; PHEV; ,2,2,4,Compact Cars,car,Plug-in Hybrid Label,5/15/2023,33064,,,N,,,N,N,Extended range PHEV variant.  All variants/models are AWD.,N,,Y,Timing on both intake and exhaust sides.,N,N/A,Battery(s),,1,Lithium Ion,,369,51,136.7,On-Board,,,Electrical Regen Brake,,Rear Wheels,N,,,,,2,Other,Integrated starter generator,34,,,GDI,Spark Ignition Direct Injection,N,Y,N,5W-30/ACEA a5b5,Y,Yes,Blank,CD-2C,Charge Depleting 2-cycle,CS-2C,Charge Sustaining 2-cycle,,,42.3,,,8,10,10,RVVXJ02.0P30,7,,,,,,,,,,,,,,,3000,,298,270,9,99,5,,530,50,53,52,102.6,94.6,99,All Electric Range = 0-41 miles (combined),,,0.684,0.677,0.681,(Voluntarily added CD fuel consumption),,,15.9
,,,,,,,,,,,,2024 Volvo XC60 T8 AWD Recharge,,,,,,,,,,,,,,,,,2024 Volvo XC60 T8 AWD Recharge,,,,,,,,,,,,,,,,2024 Volvo XC60 T8 AWD Recharge,,,,,,,,,,,,,,,2024 Volvo XC60 T8 AWD Recharge,,,,,,,,,,,,,,,,2024 Volvo XC60 T8 AWD Recharge,,,,,,,,,,,,,,,,2024 Volvo XC60 T8 AWD Recharge,,,,,,,,,,,,,,,,,2024 Volvo XC60 T8 AWD Recharge,,,,,,,,,,,,,,,,,2024 Volvo XC60 T8 AWD Recharge,,,,,,,,,,,,,, ,2024 Volvo XC60 T8 AWD Recharge,,,,,,,,,,,,,,,2024 Volvo XC60 T8 AWD Recharge,,,,,,,,,,,,2024 Volvo XC60 T8 AWD Recharge,,,,,,
2024,Volvo,"Volvo Cars of North America, LLC",XC60 T8 AWD Recharge,VVX,226,2.0,4,Auto(S8),28,28,28,36.1,39.5,37.5546,27.6039,27.8062,27.6946,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,521,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,T,Truck,,,,,,,1550,1550,49,52,50,34,37.3,35.485,48.624,52.163,50.2166,,,,,,1400,,,,,,2,2,31,Small SUV 4WD,,Plug-in Hybrid Label,5/15/2023,33067,,,N,,,N,N,Extended range PHEV variant.  All variants/models are AWD.,N,,Y,Timing on both intake and exhaust sides.,N,N/A,Battery(s),,1,Lithium Ion,,369,51,136.7,On-Board,,,Electrical Regen Brake,,Rear Wheels,N,,,,,2,Other,Integrated starter generator,34,,,GDI,Spark Ignition Direct Injection,N,Y,N,5W-30/ACEA a5b5,Y,Yes,Blank,CD-2C,Charge Depleting 2-cycle,CS-2C,Charge Sustaining 2-cycle,,,,,,8,9,,RVVXJ02.0P30,7,,,,,,,,,,,,,,,2000,,0,0,9,122,5,,560,45,42,44,118.4,127.3,122,36.61,33.83,35,0.651,0.627,0.64,0.1,0.1,0.1,18.8
2024,Volvo,"Volvo Cars of North America, LLC",XC60 T8 AWD Recharge,VVX,226,2,4,Auto(S8),28,28,28,36.1,39.5,37.5546,27.6039,27.8062,27.6946,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,521,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,T,Truck,,,,,,,1550,1550,66,60,63,99.1,90.4,94.9864,69.3882,63.2989,66.509,36,EL,Electricity,MPG,miles per gallon,1400,0,0,0,,SIDI; PHEV; ,2,2,31,Small SUV 4WD,,Plug-in Hybrid Label,5/15/2023,33067,,,N,,,N,N,Extended range PHEV variant.  All variants/models are AWD.,N,,Y,Timing on both intake and exhaust sides.,N,N/A,Battery(s),,1,Lithium Ion,,369,51,136.7,On-Board,,,Electrical Regen Brake,,Rear Wheels,N,,,,,2,Other,Integrated starter generator,34,,,GDI,Spark Ignition Direct Injection,N,Y,N,5W-30/ACEA a5b5,Y,Yes,Blank,CD-2C,Charge Depleting 2-cycle,CS-2C,Charge Sustaining 2-cycle,,,,,,8,9,10,RVVXJ02.0P30,7,,,,,,,,,,,,,,,2000,,319,317,9,122,5,,560,45,42,44,118.4,127.3,122,All Electric Range = 0-35 miles (combined),,,0.651,0.627,0.64,(Voluntarily added CD fuel consumption),,,18.8
,,,,,,,,,,,,2024 Volvo XC90 T8 AWD Recharge,,,,,,,,,,,,,,,,,2024 Volvo XC90 T8 AWD Recharge,,,,,,,,,,,,,,,,2024 Volvo XC90 T8 AWD Recharge,,,,,,,,,,,,,,,2024 Volvo XC90 T8 AWD Recharge,,,,,,,,,,,,,,,,2024 Volvo XC90 T8 AWD Recharge,,,,,,,,,,,,,,,,2024 Volvo XC90 T8 AWD Recharge,,,,,,,,,,,,,,,,,2024 Volvo XC90 T8 AWD Recharge,,,,,,,,,,,,,,,,,2024 Volvo XC90 T8 AWD Recharge,,,,,,,,,,,,,, ,2024 Volvo XC90 T8 AWD Recharge,,,,,,,,,,,,,,,2024 Volvo XC90 T8 AWD Recharge,,,,,,,,,,,,2024 Volvo XC90 T8 AWD Recharge,,,,,,
2024,Volvo,"Volvo Cars of North America, LLC",XC90 T8 AWD Recharge,VVX,232,2.0,4,Auto(S8),26,27,27,33.7,38.7,35.7802,25.9637,27.2921,26.5451,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,499,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,T,Truck,,,,,,,1700,1700,54,57,55,38,39.4,38.63,54.131,56.905,55.3793,,,,,,1500,,,,,,2,2,33,Standard SUV 4WD,,Plug-in Hybrid Label,5/15/2023,33068,,,N,,,N,N,Extended range PHEV variant.  All variants/models are AWD.,N,,Y,Timing on both intake and exhaust sides.,N,N/A,Battery(s),,1,Lithium Ion,,369,51,136.7,On-Board,,,Electrical Regen Brake,,Rear Wheels,N,,,,,2,Other,Integrated starter generator,34 an 107,,,GDI,Spark Ignition Direct Injection,N,Y,N,5W-30/ACEA a5b5,Y,Yes,Blank,CD-2C,Charge Depleting 2-cycle,CS-2C,Charge Sustaining 2-cycle,,,,,,7,9,,RVVXJ02.0P30,7,,,,,,,,,,,,,,,1250,,0,0,9,137,5,,530,40,40,40,132.4,131.1,132,32.37,31.95,32,0.619,0.604,0.613,0.1,0.1,0.1,18.8
2024,Volvo,"Volvo Cars of North America, LLC",XC90 T8 AWD Recharge,VVX,232,2,4,Auto(S8),26,27,27,33.7,38.7,35.7802,25.9637,27.2921,26.5451,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,499,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,T,Truck,,,,,,,1700,1700,59,57,58,88.7,85.4,87.184,62.3598,59.8142,61.188,33,EL,Electricity,MPG,miles per gallon,1500,0,0,0,,SIDI; PHEV; ,2,2,33,Standard SUV 4WD,,Plug-in Hybrid Label,5/15/2023,33068,,,N,,,N,N,Extended range PHEV variant.  All variants/models are AWD.,N,,Y,Timing on both intake and exhaust sides.,N,N/A,Battery(s),,1,Lithium Ion,,369,51,136.7,On-Board,,,Electrical Regen Brake,,Rear Wheels,N,,,,,2,Other,3 phase synchronous electric,34 an 107,,,GDI,Spark Ignition Direct Injection,N,Y,N,5W-30/ACEA a5b5,Y,Yes,Blank,CD-2C,Charge Depleting 2-cycle,CS-2C,Charge Sustaining 2-cycle,,,,,,7,9,10,RVVXJ02.0P30,7,,,,,,,,,,,,,,,1250,,340,324,9,137,5,,530,40,40,40,132.4,131.1,132,All Electric Range = 0-32 miles (combined),,,0.619,0.604,0.613,(Voluntarily added CD fuel consumption),,,18.8
